phase,strategy,window_k,decay_lambda,use_fusion,use_decay,physics_bounds_mode,anomaly_score,smoothing_window,threshold_mode,auroc,auroc_ci_lo,auroc_ci_hi,auprc,best_f1,best_threshold,best_precision,best_recall,false_alarm_rate_per_day,auroc_fused_u,auroc_fused_d,auroc_max_d,auroc_max_u,auroc_mean_u,auroc_composite_ud,f1_at_f1opt,f1_at_q90,f1_at_q95,f1_at_q99,prec_at_q95,rec_at_q95,fpr_at_q95,prec_at_q99,rec_at_q99,fpr_at_q99
decay_ablation,historical,24,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.8338,0.8095,0.8554,0.3526,0.4924,0.02,0.7364,0.3699,0.1758,0.8338,0.9356,0.8325,0.6077,0.8151,0.9322,0.4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,historical,24,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.8338,0.8095,0.8554,0.3526,0.4924,0.02,0.7364,0.3699,0.1758,0.8338,0.9356,0.8325,0.6077,0.8151,0.9322,0.4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,1,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.6855,0.6474,0.7174,0.1239,0.1947,0.53,0.1672,0.2329,1.5402,0.6855,0.7628,0.7628,0.6855,0.5826,0.7728,0.1947,0.1043,0.1164,0.1294,0.062,0.9543,0.7994,0.0696,0.9178,0.6786
decay_ablation,composite,1,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.6855,0.6474,0.7174,0.1239,0.1947,0.53,0.1672,0.2329,1.5402,0.6855,0.7628,0.7628,0.6855,0.5826,0.7728,0.1947,0.1043,0.1164,0.1294,0.062,0.9543,0.7994,0.0696,0.9178,0.6786
decay_ablation,composite,1,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.6855,0.6474,0.7174,0.1239,0.1947,0.53,0.1672,0.2329,1.5402,0.6855,0.7628,0.7628,0.6855,0.5826,0.7728,0.1947,0.1043,0.1164,0.1294,0.062,0.9543,0.7994,0.0696,0.9178,0.6786
decay_ablation,composite,1,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.6855,0.6474,0.7174,0.1239,0.1947,0.53,0.1672,0.2329,1.5402,0.6855,0.7628,0.7628,0.6855,0.5826,0.7728,0.1947,0.1043,0.1164,0.1294,0.062,0.9543,0.7994,0.0696,0.9178,0.6786
decay_ablation,composite,1,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.6855,0.6474,0.7174,0.1239,0.1947,0.53,0.1672,0.2329,1.5402,0.6855,0.7628,0.7628,0.6855,0.5826,0.7728,0.1947,0.1043,0.1164,0.1294,0.062,0.9543,0.7994,0.0696,0.9178,0.6786
decay_ablation,composite,3,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.7595,0.7281,0.7884,0.2488,0.2609,0.27,0.9706,0.1507,0.0061,0.7595,0.8067,0.7977,0.663,0.6097,0.8164,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,3,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.7595,0.7281,0.7884,0.2488,0.2609,0.27,0.9706,0.1507,0.0061,0.7595,0.8067,0.7977,0.663,0.6097,0.8164,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,3,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.7595,0.7281,0.7884,0.2488,0.2609,0.27,0.9706,0.1507,0.0061,0.7595,0.8067,0.7977,0.663,0.6097,0.8164,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,3,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.7595,0.7281,0.7884,0.2488,0.2609,0.27,0.9706,0.1507,0.0061,0.7595,0.8067,0.7977,0.663,0.6097,0.8164,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,3,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.7595,0.7281,0.7884,0.2488,0.2609,0.27,0.9706,0.1507,0.0061,0.7595,0.8067,0.7977,0.663,0.6097,0.8164,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,6,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.786,0.7505,0.8195,0.224,0.313,0.1,0.2169,0.5616,2.6923,0.786,0.8385,0.8227,0.6211,0.6528,0.8365,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,6,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.786,0.7505,0.8195,0.224,0.313,0.1,0.2169,0.5616,2.6923,0.786,0.8385,0.8227,0.6211,0.6528,0.8365,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,6,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.786,0.7505,0.8195,0.224,0.313,0.1,0.2169,0.5616,2.6923,0.786,0.8385,0.8227,0.6211,0.6528,0.8365,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,6,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.786,0.7505,0.8195,0.224,0.313,0.1,0.2169,0.5616,2.6923,0.786,0.8385,0.8227,0.6211,0.6528,0.8365,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,6,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.786,0.7505,0.8195,0.224,0.313,0.1,0.2169,0.5616,2.6923,0.786,0.8385,0.8227,0.6211,0.6528,0.8365,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,12,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.7642,0.722,0.8022,0.3767,0.5174,0.055,0.5683,0.4749,0.479,0.7642,0.8538,0.8509,0.5917,0.7022,0.8512,0.5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,12,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.7642,0.722,0.8022,0.3767,0.5174,0.055,0.5683,0.4749,0.479,0.7642,0.8538,0.8509,0.5917,0.7022,0.8512,0.5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,12,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.7642,0.722,0.8022,0.3767,0.5174,0.055,0.5683,0.4749,0.479,0.7642,0.8538,0.8509,0.5917,0.7022,0.8512,0.5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,12,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.7642,0.722,0.8022,0.3767,0.5174,0.055,0.5683,0.4749,0.479,0.7642,0.8538,0.8509,0.5917,0.7022,0.8512,0.5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,12,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.7642,0.722,0.8022,0.3767,0.5174,0.055,0.5683,0.4749,0.479,0.7642,0.8538,0.8509,0.5917,0.7022,0.8512,0.5174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,24,0.1,True,False,domain,fused_u,1,f1_optimal_eval,0.655,0.6014,0.7023,0.3377,0.5322,0.02,0.6884,0.4338,0.2607,0.655,0.8386,0.8394,0.6775,0.7913,0.8335,0.5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,24,0.25,True,False,domain,fused_u,1,f1_optimal_eval,0.655,0.6014,0.7023,0.3377,0.5322,0.02,0.6884,0.4338,0.2607,0.655,0.8386,0.8394,0.6775,0.7913,0.8335,0.5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,24,0.5,True,False,domain,fused_u,1,f1_optimal_eval,0.655,0.6014,0.7023,0.3377,0.5322,0.02,0.6884,0.4338,0.2607,0.655,0.8386,0.8394,0.6775,0.7913,0.8335,0.5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,24,1.0,True,False,domain,fused_u,1,f1_optimal_eval,0.655,0.6014,0.7023,0.3377,0.5322,0.02,0.6884,0.4338,0.2607,0.655,0.8386,0.8394,0.6775,0.7913,0.8335,0.5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay_ablation,composite,24,2.0,True,False,domain,fused_u,1,f1_optimal_eval,0.655,0.6014,0.7023,0.3377,0.5322,0.02,0.6884,0.4338,0.2607,0.655,0.8386,0.8394,0.6775,0.7913,0.8335,0.5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,1,f1_optimal_eval,0.7387,0.7052,0.7701,0.2467,0.2464,0.315,0.1805,0.3881,2.3406,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2464,0.2438,0.1841,0.2268,0.1699,0.2009,0.0543,0.4583,0.1507,0.0099
signal_sweep,historical,24,0.25,True,True,domain,fused_u,1,f1_optimal_eval,0.8447,0.81,0.8777,0.5215,0.6299,0.195,0.7407,0.5479,0.2547,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,1,percentile_q95,0.7387,0.7052,0.7701,0.2467,0.1841,0.3321,0.1699,0.2009,1.3037,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2464,0.2438,0.1841,0.2268,0.1699,0.2009,0.0543,0.4583,0.1507,0.0099
signal_sweep,historical,24,0.25,True,True,domain,fused_u,1,percentile_q95,0.8447,0.81,0.8777,0.5215,0.0,0.3004,0.0,0.0,0.0,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,1,percentile_q99,0.7387,0.7052,0.7701,0.2467,0.2268,0.3545,0.4583,0.1507,0.2365,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2464,0.2438,0.1841,0.2268,0.1699,0.2009,0.0543,0.4583,0.1507,0.0099
signal_sweep,historical,24,0.25,True,True,domain,fused_u,1,percentile_q99,0.8447,0.81,0.8777,0.5215,0.0,0.3126,0.0,0.0,0.0,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,3,f1_optimal_eval,0.7644,0.7312,0.7951,0.2505,0.2733,0.305,0.1942,0.4612,2.5407,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2733,0.2618,0.2135,0.2055,0.2485,0.1872,0.0313,0.7647,0.1187,0.002
signal_sweep,historical,24,0.25,True,True,domain,fused_u,3,f1_optimal_eval,0.8518,0.8179,0.8844,0.5393,0.6411,0.195,0.8014,0.5342,0.1758,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,3,percentile_q95,0.7644,0.7312,0.7951,0.2505,0.2135,0.3321,0.2485,0.1872,0.7519,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2733,0.2618,0.2135,0.2055,0.2485,0.1872,0.0313,0.7647,0.1187,0.002
signal_sweep,historical,24,0.25,True,True,domain,fused_u,3,percentile_q95,0.8518,0.8179,0.8844,0.5393,0.0,0.3004,0.0,0.0,0.0,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,3,percentile_q99,0.7644,0.7312,0.7951,0.2505,0.2055,0.3545,0.7647,0.1187,0.0485,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2733,0.2618,0.2135,0.2055,0.2485,0.1872,0.0313,0.7647,0.1187,0.002
signal_sweep,historical,24,0.25,True,True,domain,fused_u,3,percentile_q99,0.8518,0.8179,0.8844,0.5393,0.0,0.3126,0.0,0.0,0.0,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,5,f1_optimal_eval,0.7848,0.7511,0.8154,0.2703,0.2899,0.305,0.2123,0.4566,2.2496,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2899,0.2828,0.1877,0.1034,0.3222,0.1324,0.0154,0.9231,0.0548,0.0003
signal_sweep,historical,24,0.25,True,True,domain,fused_u,5,f1_optimal_eval,0.8604,0.8286,0.8926,0.5702,0.6499,0.185,0.7247,0.589,0.2971,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,5,percentile_q95,0.7848,0.7511,0.8154,0.2703,0.1877,0.3321,0.3222,0.1324,0.3699,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2899,0.2828,0.1877,0.1034,0.3222,0.1324,0.0154,0.9231,0.0548,0.0003
signal_sweep,historical,24,0.25,True,True,domain,fused_u,5,percentile_q95,0.8604,0.8286,0.8926,0.5702,0.0,0.3004,0.0,0.0,0.0,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_u,5,percentile_q99,0.7848,0.7511,0.8154,0.2703,0.1034,0.3545,0.9231,0.0548,0.0061,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.2899,0.2828,0.1877,0.1034,0.3222,0.1324,0.0154,0.9231,0.0548,0.0003
signal_sweep,historical,24,0.25,True,True,domain,fused_u,5,percentile_q99,0.8604,0.8286,0.8926,0.5702,0.0,0.3126,0.0,0.0,0.0,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
signal_sweep,composite,6,0.5,True,True,domain,fused_d,1,f1_optimal_eval,0.7973,0.7592,0.8323,0.4458,0.5459,0.34,0.642,0.4749,0.3517,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5459,0.3024,0.3855,0.5058,0.3015,0.5342,0.0685,0.5142,0.4977,0.026
signal_sweep,historical,24,0.25,True,True,domain,fused_d,1,f1_optimal_eval,0.8741,0.842,0.9039,0.5755,0.6293,0.3,0.6754,0.589,0.3759,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6293,0.5326,0.6026,0.6293,0.5774,0.6301,0.0255,0.6754,0.589,0.0157
signal_sweep,composite,6,0.5,True,True,domain,fused_d,1,percentile_q95,0.7973,0.7592,0.8323,0.4458,0.3855,0.3035,0.3015,0.5342,1.6433,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5459,0.3024,0.3855,0.5058,0.3015,0.5342,0.0685,0.5142,0.4977,0.026
signal_sweep,historical,24,0.25,True,True,domain,fused_d,1,percentile_q95,0.8741,0.842,0.9039,0.5755,0.6026,0.2389,0.5774,0.6301,0.6124,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6293,0.5326,0.6026,0.6293,0.5774,0.6301,0.0255,0.6754,0.589,0.0157
signal_sweep,composite,6,0.5,True,True,domain,fused_d,1,percentile_q99,0.7973,0.7592,0.8323,0.4458,0.5058,0.315,0.5142,0.4977,0.6246,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5459,0.3024,0.3855,0.5058,0.3015,0.5342,0.0685,0.5142,0.4977,0.026
signal_sweep,historical,24,0.25,True,True,domain,fused_d,1,percentile_q99,0.8741,0.842,0.9039,0.5755,0.6293,0.2994,0.6754,0.589,0.3759,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6293,0.5326,0.6026,0.6293,0.5774,0.6301,0.0255,0.6754,0.589,0.0157
signal_sweep,composite,6,0.5,True,True,domain,fused_d,3,f1_optimal_eval,0.8251,0.7887,0.8599,0.5115,0.6219,0.395,0.6831,0.5708,0.3517,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6219,0.4482,0.5106,0.5991,0.4404,0.6073,0.0427,0.6047,0.5936,0.0215
signal_sweep,historical,24,0.25,True,True,domain,fused_d,3,f1_optimal_eval,0.885,0.8546,0.9132,0.604,0.6277,0.34,0.6719,0.589,0.382,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6277,0.5878,0.6083,0.6147,0.584,0.6347,0.025,0.6373,0.5936,0.0187
signal_sweep,composite,6,0.5,True,True,domain,fused_d,3,percentile_q95,0.8251,0.7887,0.8599,0.5115,0.5106,0.3035,0.4404,0.6073,1.0248,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6219,0.4482,0.5106,0.5991,0.4404,0.6073,0.0427,0.6047,0.5936,0.0215
signal_sweep,historical,24,0.25,True,True,domain,fused_d,3,percentile_q95,0.885,0.8546,0.9132,0.604,0.6083,0.2389,0.584,0.6347,0.6003,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6277,0.5878,0.6083,0.6147,0.584,0.6347,0.025,0.6373,0.5936,0.0187
signal_sweep,composite,6,0.5,True,True,domain,fused_d,3,percentile_q99,0.8251,0.7887,0.8599,0.5115,0.5991,0.315,0.6047,0.5936,0.5154,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6219,0.4482,0.5106,0.5991,0.4404,0.6073,0.0427,0.6047,0.5936,0.0215
signal_sweep,historical,24,0.25,True,True,domain,fused_d,3,percentile_q99,0.885,0.8546,0.9132,0.604,0.6147,0.2994,0.6373,0.5936,0.4487,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6277,0.5878,0.6083,0.6147,0.584,0.6347,0.025,0.6373,0.5936,0.0187
signal_sweep,composite,6,0.5,True,True,domain,fused_d,5,f1_optimal_eval,0.835,0.7966,0.8696,0.5534,0.6425,0.45,0.7425,0.5662,0.2607,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6425,0.5812,0.6004,0.6136,0.5812,0.621,0.0248,0.6109,0.6164,0.0217
signal_sweep,historical,24,0.25,True,True,domain,fused_d,5,f1_optimal_eval,0.9004,0.8732,0.9265,0.6379,0.6481,0.38,0.7273,0.5845,0.2911,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6481,0.6012,0.6091,0.6093,0.5779,0.6438,0.026,0.6209,0.5982,0.0202
signal_sweep,composite,6,0.5,True,True,domain,fused_d,5,percentile_q95,0.835,0.7966,0.8696,0.5534,0.6004,0.3035,0.5812,0.621,0.5942,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6425,0.5812,0.6004,0.6136,0.5812,0.621,0.0248,0.6109,0.6164,0.0217
signal_sweep,historical,24,0.25,True,True,domain,fused_d,5,percentile_q95,0.9004,0.8732,0.9265,0.6379,0.6091,0.2389,0.5779,0.6438,0.6246,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6481,0.6012,0.6091,0.6093,0.5779,0.6438,0.026,0.6209,0.5982,0.0202
signal_sweep,composite,6,0.5,True,True,domain,fused_d,5,percentile_q99,0.835,0.7966,0.8696,0.5534,0.6136,0.315,0.6109,0.6164,0.5215,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6425,0.5812,0.6004,0.6136,0.5812,0.621,0.0248,0.6109,0.6164,0.0217
signal_sweep,historical,24,0.25,True,True,domain,fused_d,5,percentile_q99,0.9004,0.8732,0.9265,0.6379,0.6093,0.2994,0.6209,0.5982,0.4851,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6481,0.6012,0.6091,0.6093,0.5779,0.6438,0.026,0.6209,0.5982,0.0202
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,1,f1_optimal_eval,0.8067,0.7681,0.8415,0.4903,0.5496,0.325,0.6207,0.4932,0.4002,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5496,0.3261,0.4065,0.5398,0.3142,0.5753,0.0695,0.5714,0.5114,0.0212
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,1,f1_optimal_eval,0.8664,0.8333,0.8976,0.5849,0.6295,0.245,0.6701,0.5936,0.3881,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6295,0.6295,0.615,0.5459,0.6796,0.5616,0.0147,0.6689,0.4612,0.0126
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,1,percentile_q95,0.8067,0.7681,0.8415,0.4903,0.4065,0.2951,0.3142,0.5753,1.6675,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5496,0.3261,0.4065,0.5398,0.3142,0.5753,0.0695,0.5714,0.5114,0.0212
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,1,percentile_q95,0.8664,0.8333,0.8976,0.5849,0.615,0.2664,0.6796,0.5616,0.3517,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6295,0.6295,0.615,0.5459,0.6796,0.5616,0.0147,0.6689,0.4612,0.0126
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,1,percentile_q99,0.8067,0.7681,0.8415,0.4903,0.5398,0.3151,0.5714,0.5114,0.5093,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5496,0.3261,0.4065,0.5398,0.3142,0.5753,0.0695,0.5714,0.5114,0.0212
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,1,percentile_q99,0.8664,0.8333,0.8976,0.5849,0.5459,0.3053,0.6689,0.4612,0.3032,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6295,0.6295,0.615,0.5459,0.6796,0.5616,0.0147,0.6689,0.4612,0.0126
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,3,f1_optimal_eval,0.8246,0.7882,0.8593,0.5406,0.6173,0.34,0.672,0.5708,0.3699,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6173,0.469,0.5352,0.6143,0.4784,0.6073,0.0366,0.6418,0.589,0.0182
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,3,f1_optimal_eval,0.8757,0.8433,0.9056,0.6103,0.6425,0.305,0.7425,0.5662,0.2607,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6425,0.619,0.6275,0.639,0.6772,0.5845,0.0154,0.741,0.5616,0.0109
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,3,percentile_q95,0.8246,0.7882,0.8593,0.5406,0.5352,0.2951,0.4784,0.6073,0.8792,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6173,0.469,0.5352,0.6143,0.4784,0.6073,0.0366,0.6418,0.589,0.0182
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,3,percentile_q95,0.8757,0.8433,0.9056,0.6103,0.6275,0.2664,0.6772,0.5845,0.3699,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6425,0.619,0.6275,0.639,0.6772,0.5845,0.0154,0.741,0.5616,0.0109
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,3,percentile_q99,0.8246,0.7882,0.8593,0.5406,0.6143,0.3151,0.6418,0.589,0.4366,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.6173,0.469,0.5352,0.6143,0.4784,0.6073,0.0366,0.6418,0.589,0.0182
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,3,percentile_q99,0.8757,0.8433,0.9056,0.6103,0.639,0.3053,0.741,0.5616,0.2607,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6425,0.619,0.6275,0.639,0.6772,0.5845,0.0154,0.741,0.5616,0.0109
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,5,f1_optimal_eval,0.8341,0.7965,0.8679,0.5714,0.641,0.37,0.731,0.5708,0.2789,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.641,0.5558,0.5947,0.6115,0.5745,0.6164,0.0253,0.6157,0.6073,0.021
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,5,f1_optimal_eval,0.8897,0.861,0.9176,0.6418,0.6478,0.29,0.7412,0.5753,0.2668,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6478,0.622,0.6341,0.6402,0.6806,0.5936,0.0154,0.761,0.5525,0.0096
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,5,percentile_q95,0.8341,0.7965,0.8679,0.5714,0.5947,0.2951,0.5745,0.6164,0.6064,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.641,0.5558,0.5947,0.6115,0.5745,0.6164,0.0253,0.6157,0.6073,0.021
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,5,percentile_q95,0.8897,0.861,0.9176,0.6418,0.6341,0.2664,0.6806,0.5936,0.3699,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6478,0.622,0.6341,0.6402,0.6806,0.5936,0.0154,0.761,0.5525,0.0096
signal_sweep,composite,6,0.5,True,True,domain,composite_ud,5,percentile_q99,0.8341,0.7965,0.8679,0.5714,0.6115,0.3151,0.6157,0.6073,0.5033,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.641,0.5558,0.5947,0.6115,0.5745,0.6164,0.0253,0.6157,0.6073,0.021
signal_sweep,historical,24,0.25,True,True,domain,composite_ud,5,percentile_q99,0.8897,0.861,0.9176,0.6418,0.6402,0.3053,0.761,0.5525,0.2304,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6478,0.622,0.6341,0.6402,0.6806,0.5936,0.0154,0.761,0.5525,0.0096
signal_sweep,composite,6,0.5,True,True,domain,max_d,1,f1_optimal_eval,0.7975,0.7549,0.8333,0.5166,0.5648,0.485,0.6527,0.4977,0.3517,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5648,0.3294,0.4355,0.5201,0.3367,0.6164,0.0672,0.5392,0.5023,0.0237
signal_sweep,historical,24,0.25,True,True,domain,max_d,1,f1_optimal_eval,0.8454,0.8118,0.8757,0.4454,0.6019,0.485,0.6425,0.5662,0.4184,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6019,0.3179,0.4087,0.5499,0.2994,0.6438,0.0834,0.5345,0.5662,0.0273
signal_sweep,composite,6,0.5,True,True,domain,max_d,1,percentile_q95,0.7975,0.7549,0.8333,0.5166,0.4355,0.3103,0.3367,0.6164,1.6129,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5648,0.3294,0.4355,0.5201,0.3367,0.6164,0.0672,0.5392,0.5023,0.0237
signal_sweep,historical,24,0.25,True,True,domain,max_d,1,percentile_q95,0.8454,0.8118,0.8757,0.4454,0.4087,0.3048,0.2994,0.6438,2.001,0.8447,0.8741,0.8454,0.6359,0.7188,0.8664,0.6019,0.3179,0.4087,0.5499,0.2994,0.6438,0.0834,0.5345,0.5662,0.0273
signal_sweep,composite,6,0.5,True,True,domain,max_d,1,percentile_q99,0.7975,0.7549,0.8333,0.5166,0.5201,0.401,0.5392,0.5023,0.57,0.7387,0.7973,0.7975,0.6858,0.6255,0.8067,0.5648,0.3294,0.4355,0.5201,0.3367,0.6164,0.0672,0.5392,0.5023,0.0237
